puntos,comision,produccion
28161,0.23,5218010.0
28162,0.23,5218010.0
28163,0.23,5218010.0
28164,0.23,5218010.0
28165,0.23,5218010.0
28166,0.23,5218010.0
28167,0.23,5218010.0
28168,0.23,5218010.0
28169,0.23,5218010.0
28170,0.23,5218010.0
28171,0.23,5218010.0
28172,0.23,5218010.0
28173,0.23,5218010.0
28174,0.23,5218010.0
28175,0.23,5218010.0
28176,0.23,5218010.0
28177,0.23,5218010.0
28178,0.23,5218010.0
28179,0.23,5218010.0
28180,0.23,5218010.0
28181,0.23,5218010.0
28182,0.23,5218010.0
28183,0.23,5218010.0
28184,0.23,5218010.0
28185,0.23,5218010.0
28186,0.23,5218010.0
28187,0.23,5218010.0
28188,0.23,5218010.0
28189,0.23,5218010.0
28190,0.23,5218010.0
28191,0.23,5218010.0
28192,0.23,5218010.0
28193,0.23,5218010.0
28194,0.23,5218010.0
28195,0.23,5218010.0
28196,0.23,5218010.0
28197,0.23,5218010.0
28198,0.23,5218010.0
28199,0.23,5218010.0
28200,0.23,5218010.0
28201,0.23,5218010.0
28202,0.23,5218010.0
28203,0.23,5218010.0
28204,0.23,5218010.0
28205,0.23,5218010.0
28206,0.23,5218010.0
28207,0.23,5218010.0
28208,0.23,5218010.0
28209,0.23,5218010.0
28210,0.23,5218010.0
28211,0.23,5218010.0
28212,0.23,5218010.0
28213,0.23,5218010.0
28214,0.23,5218010.0
28215,0.23,5218010.0
28216,0.23,5218010.0
28217,0.23,5218010.0
28218,0.23,5218010.0
28219,0.23,5218010.0
28220,0.23,5218010.0
28221,0.23,5218010.0
28222,0.23,5218010.0
28223,0.23,5218010.0
28224,0.23,5218010.0
28225,0.23,5218010.0
28226,0.23,5218010.0
28227,0.23,5218010.0
28228,0.23,5218010.0
28229,0.23,5218010.0
28230,0.23,5218010.0
28231,0.23,5218010.0
28232,0.23,5218010.0
28233,0.23,5218010.0
28234,0.23,5218010.0
28235,0.23,5218010.0
28236,0.23,5218010.0
28237,0.23,5218010.0
28238,0.23,5218010.0
28239,0.23,5218010.0
28240,0.23,5218010.0
28241,0.23,5218010.0
28242,0.23,5218010.0
28243,0.23,5218010.0
28244,0.23,5218010.0
28245,0.23,5218010.0
28246,0.23,5218010.0
28247,0.23,5218010.0
28248,0.23,5218010.0
28249,0.23,5218010.0
28250,0.23,5218010.0
28251,0.23,5218010.0
28252,0.23,5218010.0
28253,0.23,5218010.0
28254,0.23,5218010.0
28255,0.23,5218010.0
28256,0.23,5218010.0
28257,0.23,5218010.0
28258,0.23,5218010.0
28259,0.23,5218010.0
28260,0.23,5218010.0
28261,0.23,5218010.0
28262,0.23,5218010.0
28263,0.23,5218010.0
28264,0.23,5218010.0
28265,0.23,5218010.0
28266,0.23,5218010.0
28267,0.23,5218010.0
28268,0.23,5218010.0
28269,0.23,5218010.0
28270,0.23,5218010.0
28271,0.23,5218010.0
28272,0.23,5218010.0
28273,0.23,5218010.0
28274,0.23,5218010.0
28275,0.23,5218010.0
28276,0.23,5218010.0
28277,0.23,5218010.0
28278,0.23,5218010.0
28279,0.23,5218010.0
28280,0.23,5218010.0
28281,0.23,5218010.0
28282,0.23,5218010.0
28283,0.23,5218010.0
28284,0.23,5218010.0
28285,0.23,5218010.0
28286,0.23,5218010.0
28287,0.23,5218010.0
28288,0.23,5218010.0
28289,0.23,5218010.0
28290,0.23,5218010.0
28291,0.23,5218010.0
28292,0.23,5218010.0
28293,0.23,5218010.0
28294,0.23,5218010.0
28295,0.23,5218010.0
28296,0.23,5218010.0
28297,0.23,5218010.0
28298,0.23,5218010.0
28299,0.23,5218010.0
28300,0.23,5218010.0
28301,0.23,5218010.0
28302,0.23,5218010.0
28303,0.23,5218010.0
28304,0.23,5218010.0
28305,0.23,5218010.0
28306,0.23,5218010.0
28307,0.23,5218010.0
28308,0.23,5218010.0
28309,0.23,5218010.0
28310,0.23,5218010.0
28311,0.23,5218010.0
28312,0.23,5218010.0
28313,0.23,5218010.0
28314,0.23,5218010.0
28315,0.23,5218010.0
28316,0.23,5218010.0
28317,0.23,5218010.0
28318,0.23,5218010.0
28319,0.23,5218010.0
28320,0.23,5218010.0
28321,0.23,5218010.0
28322,0.23,5218010.0
28323,0.23,5218010.0
28324,0.23,5218010.0
28325,0.23,5218010.0
28326,0.23,5218010.0
28327,0.23,5218010.0
28328,0.23,5218010.0
28329,0.23,5218010.0
28330,0.23,5218010.0
28331,0.23,5218010.0
28332,0.23,5218010.0
28333,0.23,5218010.0
28334,0.23,5218010.0
28335,0.23,5218010.0
28336,0.23,5218010.0
28337,0.23,5218010.0
28338,0.23,5218010.0
28339,0.23,5218010.0
28340,0.23,5218010.0
28341,0.23,5218010.0
28342,0.23,5218010.0
28343,0.23,5218010.0
28344,0.23,5218010.0
28345,0.23,5218010.0
28346,0.23,5218010.0
28347,0.23,5218010.0
28348,0.23,5218010.0
28349,0.23,5218010.0
28350,0.23,5218010.0
28351,0.23,5218010.0
28352,0.23,5218010.0
28353,0.23,5218010.0
28354,0.23,5218010.0
28355,0.23,5218010.0
28356,0.23,5218010.0
28357,0.23,5218010.0
28358,0.23,5218010.0
28359,0.23,5218010.0
28360,0.23,5218010.0
28361,0.23,5218010.0
28362,0.23,5218010.0
28363,0.23,5218010.0
28364,0.23,5218010.0
28365,0.23,5218010.0
28366,0.23,5218010.0
28367,0.23,5218010.0
28368,0.23,5218010.0
28369,0.23,5218010.0
28370,0.23,5218010.0
28371,0.23,5218010.0
28372,0.23,5218010.0
28373,0.23,5218010.0
28374,0.23,5218010.0
28375,0.23,5218010.0
28376,0.23,5218010.0
28377,0.23,5218010.0
28378,0.23,5218010.0
28379,0.23,5218010.0
28380,0.23,5218010.0
28381,0.23,5218010.0
28382,0.23,5218010.0
28383,0.23,5218010.0
28384,0.23,5218010.0
28385,0.23,5218010.0
28386,0.23,5218010.0
28387,0.23,5218010.0
28388,0.23,5218010.0
28389,0.23,5218010.0
28390,0.23,5218010.0
28391,0.23,5218010.0
28392,0.23,5218010.0
28393,0.23,5218010.0
28394,0.23,5218010.0
28395,0.23,5218010.0
28396,0.23,5218010.0
28397,0.23,5218010.0
28398,0.23,5218010.0
28399,0.23,5218010.0
28400,0.23,5218010.0
28401,0.23,5218010.0
28402,0.23,5218010.0
28403,0.23,5218010.0
28404,0.23,5218010.0
28405,0.23,5218010.0
28406,0.23,5218010.0
28407,0.23,5218010.0
28408,0.23,5218010.0
28409,0.23,5218010.0
28410,0.23,5218010.0
28411,0.23,5218010.0
28412,0.23,5218010.0
28413,0.23,5218010.0
28414,0.23,5218010.0
28415,0.23,5218010.0
28416,0.23,5218010.0
28417,0.23,5218010.0
28418,0.23,5218010.0
28419,0.23,5218010.0
28420,0.23,5218010.0
28421,0.23,5218010.0
28422,0.23,5218010.0
28423,0.23,5218010.0
28424,0.23,5218010.0
28425,0.23,5218010.0
28426,0.23,5218010.0
28427,0.23,5218010.0
28428,0.23,5218010.0
28429,0.23,5218010.0
28430,0.23,5218010.0
28431,0.23,5218010.0
28432,0.23,5218010.0
28433,0.23,5218010.0
28434,0.23,5218010.0
28435,0.23,5218010.0
28436,0.23,5218010.0
28437,0.23,5218010.0
28438,0.23,5218010.0
28439,0.23,5218010.0
28440,0.23,5218010.0
28441,0.23,5218010.0
28442,0.23,5218010.0
28443,0.23,5218010.0
28444,0.23,5218010.0
28445,0.23,5218010.0
28446,0.23,5218010.0
28447,0.23,5218010.0
28448,0.23,5218010.0
28449,0.23,5218010.0
28450,0.23,5218010.0
28451,0.23,5218010.0
28452,0.23,5218010.0
28453,0.23,5218010.0
28454,0.23,5218010.0
28455,0.23,5218010.0
28456,0.23,5218010.0
28457,0.23,5218010.0
28458,0.23,5218010.0
28459,0.23,5218010.0
28460,0.23,5218010.0
28461,0.23,5218010.0
28462,0.23,5218010.0
28463,0.23,5218010.0
28464,0.23,5218010.0
28465,0.23,5218010.0
28466,0.23,5218010.0
28467,0.23,5218010.0
28468,0.23,5218010.0
28469,0.23,5218010.0
28470,0.23,5218010.0
28471,0.23,5218010.0
28472,0.23,5218010.0
28473,0.23,5218010.0
28474,0.23,5218010.0
28475,0.23,5218010.0
28476,0.23,5218010.0
28477,0.23,5218010.0
28478,0.23,5218010.0
28479,0.23,5218010.0
28480,0.23,5218010.0
28481,0.23,5218010.0
28482,0.23,5218010.0
28483,0.23,5218010.0
28484,0.23,5218010.0
28485,0.23,5218010.0
28486,0.23,5218010.0
28487,0.23,5218010.0
28488,0.23,5218010.0
28489,0.23,5218010.0
28490,0.23,5218010.0
28491,0.23,5218010.0
28492,0.23,5218010.0
28493,0.23,5218010.0
28494,0.23,5218010.0
28495,0.23,5218010.0
28496,0.23,5218010.0
28497,0.23,5218010.0
28498,0.23,5218010.0
28499,0.23,5218010.0
28500,0.23,5218010.0
28501,0.23,5218010.0
28502,0.23,5218010.0
28503,0.23,5218010.0
28504,0.23,5218010.0
28505,0.23,5218010.0
28506,0.23,5218010.0
28507,0.23,5218010.0
28508,0.23,5218010.0
28509,0.23,5218010.0
28510,0.23,5218010.0
28511,0.23,5218010.0
28512,0.23,5218010.0
28513,0.23,5218010.0
28514,0.23,5218010.0
28515,0.23,5218010.0
28516,0.23,5218010.0
28517,0.23,5218010.0
28518,0.23,5218010.0
28519,0.23,5218010.0
28520,0.23,5218010.0
28521,0.23,5218010.0
28522,0.23,5218010.0
28523,0.23,5218010.0
28524,0.23,5218010.0
28525,0.23,5218010.0
28526,0.23,5218010.0
28527,0.23,5218010.0
28528,0.23,5218010.0
28529,0.23,5218010.0
28530,0.23,5218010.0
28531,0.23,5218010.0
28532,0.23,5218010.0
28533,0.23,5218010.0
28534,0.23,5218010.0
28535,0.23,5218010.0
28536,0.23,5218010.0
28537,0.23,5218010.0
28538,0.23,5218010.0
28539,0.23,5218010.0
28540,0.23,5218010.0
28541,0.23,5218010.0
28542,0.23,5218010.0
28543,0.23,5218010.0
28544,0.23,5218010.0
28545,0.23,5218010.0
28546,0.23,5218010.0
28547,0.23,5218010.0
28548,0.23,5218010.0
28549,0.23,5218010.0
28550,0.23,5218010.0
28551,0.23,5218010.0
28552,0.23,5218010.0
28553,0.23,5218010.0
28554,0.23,5218010.0
28555,0.23,5218010.0
28556,0.23,5218010.0
28557,0.23,5218010.0
28558,0.23,5218010.0
28559,0.23,5218010.0
28560,0.23,5218010.0
28561,0.23,5218010.0
28562,0.23,5218010.0
28563,0.23,5218010.0
28564,0.23,5218010.0
28565,0.23,5218010.0
28566,0.23,5218010.0
28567,0.23,5218010.0
28568,0.23,5218010.0
28569,0.23,5218010.0
28570,0.23,5218010.0
28571,0.23,5218010.0
28572,0.23,5218010.0
28573,0.23,5218010.0
28574,0.23,5218010.0
28575,0.23,5218010.0
28576,0.23,5218010.0
28577,0.23,5218010.0
28578,0.23,5218010.0
28579,0.23,5218010.0
28580,0.23,5218010.0
28581,0.23,5218010.0
28582,0.23,5218010.0
28583,0.23,5218010.0
28584,0.23,5218010.0
28585,0.23,5218010.0
28586,0.23,5218010.0
28587,0.23,5218010.0
28588,0.23,5218010.0
28589,0.23,5218010.0
28590,0.23,5218010.0
28591,0.23,5218010.0
28592,0.23,5218010.0
28593,0.23,5218010.0
28594,0.23,5218010.0
28595,0.23,5218010.0
28596,0.23,5218010.0
28597,0.23,5218010.0
28598,0.23,5218010.0
28599,0.23,5218010.0
28600,0.23,5218010.0
28601,0.23,5218010.0
28602,0.23,5218010.0
28603,0.23,5218010.0
28604,0.23,5218010.0
28605,0.23,5218010.0
28606,0.23,5218010.0
28607,0.23,5218010.0
28608,0.23,5218010.0
28609,0.23,5218010.0
28610,0.23,5218010.0
28611,0.23,5218010.0
28612,0.23,5218010.0
28613,0.23,5218010.0
28614,0.23,5218010.0
28615,0.23,5218010.0
28616,0.23,5218010.0
28617,0.23,5218010.0
28618,0.23,5218010.0
28619,0.23,5218010.0
28620,0.23,5218010.0
28621,0.23,5218010.0
28622,0.23,5218010.0
28623,0.23,5218010.0
28624,0.23,5218010.0
28625,0.23,5218010.0
28626,0.23,5218010.0
28627,0.23,5218010.0
28628,0.23,5218010.0
28629,0.23,5218010.0
28630,0.23,5218010.0
28631,0.23,5218010.0
28632,0.23,5218010.0
28633,0.23,5218010.0
28634,0.23,5218010.0
28635,0.23,5218010.0
28636,0.23,5218010.0
28637,0.23,5218010.0
28638,0.23,5218010.0
28639,0.23,5218010.0
28640,0.23,5218010.0
28641,0.23,5218010.0
28642,0.23,5218010.0
28643,0.23,5218010.0
28644,0.23,5218010.0
28645,0.23,5218010.0
28646,0.23,5218010.0
28647,0.23,5218010.0
28648,0.23,5218010.0
28649,0.23,5218010.0
28650,0.23,5218010.0
28651,0.23,5218010.0
28652,0.23,5218010.0
28653,0.23,5218010.0
28654,0.23,5218010.0
28655,0.23,5218010.0
28656,0.23,5218010.0
28657,0.23,5218010.0
28658,0.23,5218010.0
28659,0.23,5218010.0
28660,0.23,5218010.0
28661,0.23,5218010.0
28662,0.23,5218010.0
28663,0.23,5218010.0
28664,0.23,5218010.0
28665,0.23,5218010.0
28666,0.23,5218010.0
28667,0.23,5218010.0
28668,0.23,5218010.0
28669,0.23,5218010.0
28670,0.23,5218010.0
28671,0.23,5218010.0
28672,0.23,5218010.0
28673,0.23,5218010.0
28674,0.23,5218010.0
28675,0.23,5218010.0
28676,0.23,5218010.0
28677,0.23,5218010.0
28678,0.23,5218010.0
28679,0.23,5218010.0
28680,0.23,5218010.0
28681,0.23,5218010.0
28682,0.23,5218010.0
28683,0.23,5218010.0
28684,0.23,5218010.0
28685,0.23,5218010.0
28686,0.23,5218010.0
28687,0.23,5218010.0
28688,0.23,5218010.0
28689,0.23,5218010.0
28690,0.23,5218010.0
28691,0.23,5218010.0
28692,0.23,5218010.0
28693,0.23,5218010.0
28694,0.23,5218010.0
28695,0.23,5218010.0
28696,0.23,5218010.0
28697,0.23,5218010.0
28698,0.23,5218010.0
28699,0.23,5218010.0
28700,0.23,5218010.0
28701,0.23,5218010.0
28702,0.23,5218010.0
28703,0.23,5218010.0
28704,0.23,5218010.0
28705,0.23,5218010.0
28706,0.23,5218010.0
28707,0.23,5218010.0
28708,0.23,5218010.0
28709,0.23,5218010.0
28710,0.23,5218010.0
28711,0.23,5218010.0
28712,0.23,5218010.0
28713,0.23,5218010.0
28714,0.23,5218010.0
28715,0.23,5218010.0
28716,0.23,5218010.0
28717,0.23,5218010.0
28718,0.23,5218010.0
28719,0.23,5218010.0
28720,0.23,5218010.0
28721,0.23,5218010.0
28722,0.23,5218010.0
28723,0.23,5218010.0
28724,0.23,5218010.0
28725,0.23,5218010.0
28726,0.23,5218010.0
28727,0.23,5218010.0
28728,0.23,5218010.0
28729,0.23,5218010.0
28730,0.23,5218010.0
28731,0.23,5218010.0
28732,0.23,5218010.0
28733,0.23,5218010.0
28734,0.23,5218010.0
28735,0.23,5218010.0
28736,0.23,5218010.0
28737,0.23,5218010.0
28738,0.23,5218010.0
28739,0.23,5218010.0
28740,0.23,5218010.0
28741,0.23,5218010.0
28742,0.23,5218010.0
28743,0.23,5218010.0
28744,0.23,5218010.0
28745,0.23,5218010.0
28746,0.23,5218010.0
28747,0.23,5218010.0
28748,0.23,5218010.0
28749,0.23,5218010.0
28750,0.23,5218010.0
28751,0.23,5218010.0
28752,0.23,5218010.0
28753,0.23,5218010.0
28754,0.23,5218010.0
28755,0.23,5218010.0
28756,0.23,5218010.0
28757,0.23,5218010.0
28758,0.23,5218010.0
28759,0.23,5218010.0
28760,0.23,5218010.0
28761,0.23,5218010.0
28762,0.23,5218010.0
28763,0.23,5218010.0
28764,0.23,5218010.0
28765,0.23,5218010.0
28766,0.23,5218010.0
28767,0.23,5218010.0
28768,0.23,5218010.0
28769,0.23,5218010.0
28770,0.23,5218010.0
28771,0.23,5218010.0
28772,0.23,5218010.0
28773,0.23,5218010.0
28774,0.23,5218010.0
28775,0.23,5218010.0
28776,0.23,5218010.0
28777,0.23,5218010.0
28778,0.23,5218010.0
28779,0.23,5218010.0
28780,0.23,5218010.0
28781,0.23,5218010.0
28782,0.23,5218010.0
28783,0.23,5218010.0
28784,0.23,5218010.0
28785,0.23,5218010.0
28786,0.23,5218010.0
28787,0.23,5218010.0
28788,0.23,5218010.0
28789,0.23,5218010.0
28790,0.23,5218010.0
28791,0.23,5218010.0
28792,0.23,5218010.0
28793,0.23,5218010.0
28794,0.23,5218010.0
28795,0.23,5218010.0
28796,0.23,5218010.0
28797,0.23,5218010.0
28798,0.23,5218010.0
28799,0.23,5218010.0
28800,0.23,5218010.0
28801,0.23,5218010.0
28802,0.23,5218010.0
28803,0.23,5218010.0
28804,0.23,5218010.0
28805,0.23,5218010.0
28806,0.23,5218010.0
28807,0.23,5218010.0
28808,0.23,5218010.0
28809,0.23,5218010.0
28810,0.23,5218010.0
28811,0.23,5218010.0
28812,0.23,5218010.0
28813,0.23,5218010.0
28814,0.23,5218010.0
28815,0.23,5218010.0
28816,0.23,5218010.0
28817,0.23,5218010.0
28818,0.23,5218010.0
28819,0.23,5218010.0
28820,0.23,5218010.0
28821,0.23,5218010.0
28822,0.23,5218010.0
28823,0.23,5218010.0
28824,0.23,5218010.0
28825,0.23,5218010.0
28826,0.23,5218010.0
28827,0.23,5218010.0
28828,0.23,5218010.0
28829,0.23,5218010.0
28830,0.23,5218010.0
28831,0.23,5218010.0
28832,0.23,5218010.0
28833,0.23,5218010.0
28834,0.23,5218010.0
28835,0.23,5218010.0
28836,0.23,5218010.0
28837,0.23,5218010.0
28838,0.23,5218010.0
28839,0.23,5218010.0
28840,0.23,5218010.0
28841,0.23,5218010.0
28842,0.23,5218010.0
28843,0.23,5218010.0
28844,0.23,5218010.0
28845,0.23,5218010.0
28846,0.23,5218010.0
28847,0.23,5218010.0
28848,0.23,5218010.0
28849,0.23,5218010.0
28850,0.23,5218010.0
28851,0.23,5218010.0
28852,0.23,5218010.0
28853,0.23,5218010.0
28854,0.23,5218010.0
28855,0.23,5218010.0
28856,0.23,5218010.0
28857,0.23,5218010.0
28858,0.23,5218010.0
28859,0.23,5218010.0
28860,0.23,5218010.0
28861,0.23,5218010.0
28862,0.23,5218010.0
28863,0.23,5218010.0
28864,0.23,5218010.0
28865,0.23,5218010.0
28866,0.23,5218010.0
28867,0.23,5218010.0
28868,0.23,5218010.0
28869,0.23,5218010.0
28870,0.23,5218010.0
28871,0.23,5218010.0
28872,0.23,5218010.0
28873,0.23,5218010.0
28874,0.23,5218010.0
28875,0.23,5218010.0
28876,0.23,5218010.0
28877,0.23,5218010.0
28878,0.23,5218010.0
28879,0.23,5218010.0
28880,0.23,5218010.0
28881,0.23,5218010.0
28882,0.23,5218010.0
28883,0.23,5218010.0
28884,0.23,5218010.0
28885,0.23,5218010.0
28886,0.23,5218010.0
28887,0.23,5218010.0
28888,0.23,5218010.0
28889,0.23,5218010.0
28890,0.23,5218010.0
28891,0.23,5218010.0
28892,0.23,5218010.0
28893,0.23,5218010.0
28894,0.23,5218010.0
28895,0.23,5218010.0
28896,0.23,5218010.0
28897,0.23,5218010.0
28898,0.23,5218010.0
28899,0.23,5218010.0
28900,0.23,5218010.0
28901,0.23,5218010.0
28902,0.23,5218010.0
28903,0.23,5218010.0
28904,0.23,5218010.0
28905,0.23,5218010.0
28906,0.23,5218010.0
28907,0.23,5218010.0
28908,0.23,5218010.0
28909,0.23,5218010.0
28910,0.23,5218010.0
28911,0.23,5218010.0
28912,0.23,5218010.0
28913,0.23,5218010.0
28914,0.23,5218010.0
28915,0.23,5218010.0
28916,0.23,5218010.0
28917,0.23,5218010.0
28918,0.23,5218010.0
28919,0.23,5218010.0
28920,0.23,5218010.0
28921,0.23,5218010.0
28922,0.23,5218010.0
28923,0.23,5218010.0
28924,0.23,5218010.0
28925,0.23,5218010.0
28926,0.23,5218010.0
28927,0.23,5218010.0
28928,0.23,5218010.0
28929,0.23,5218010.0
28930,0.23,5218010.0
28931,0.23,5218010.0
28932,0.23,5218010.0
28933,0.23,5218010.0
28934,0.23,5218010.0
28935,0.23,5218010.0
28936,0.23,5218010.0
28937,0.23,5218010.0
28938,0.23,5218010.0
28939,0.23,5218010.0
28940,0.23,5218010.0
28941,0.23,5218010.0
28942,0.23,5218010.0
28943,0.23,5218010.0
28944,0.23,5218010.0
28945,0.23,5218010.0
28946,0.23,5218010.0
28947,0.23,5218010.0
28948,0.23,5218010.0
28949,0.23,5218010.0
28950,0.23,5218010.0
28951,0.23,5218010.0
28952,0.23,5218010.0
28953,0.23,5218010.0
28954,0.23,5218010.0
28955,0.23,5218010.0
28956,0.23,5218010.0
28957,0.23,5218010.0
28958,0.23,5218010.0
28959,0.23,5218010.0
28960,0.23,5218010.0
28961,0.23,5218010.0
28962,0.23,5218010.0
28963,0.23,5218010.0
28964,0.23,5218010.0
28965,0.23,5218010.0
28966,0.23,5218010.0
28967,0.23,5218010.0
28968,0.23,5218010.0
28969,0.23,5218010.0
28970,0.23,5218010.0
28971,0.23,5218010.0
28972,0.23,5218010.0
28973,0.23,5218010.0
28974,0.23,5218010.0
28975,0.23,5218010.0
28976,0.23,5218010.0
28977,0.23,5218010.0
28978,0.23,5218010.0
28979,0.23,5218010.0
28980,0.23,5218010.0
28981,0.23,5218010.0
28982,0.23,5218010.0
28983,0.23,5218010.0
28984,0.23,5218010.0
28985,0.23,5218010.0
28986,0.23,5218010.0
28987,0.23,5218010.0
28988,0.23,5218010.0
28989,0.23,5218010.0
28990,0.23,5218010.0
28991,0.23,5218010.0
28992,0.23,5218010.0
28993,0.23,5218010.0
28994,0.23,5218010.0
28995,0.23,5218010.0
28996,0.23,5218010.0
28997,0.23,5218010.0
28998,0.23,5218010.0
28999,0.23,5218010.0
29000,0.23,5218010.0
29001,0.23,5218010.0
29002,0.23,5218010.0
29003,0.23,5218010.0
29004,0.23,5218010.0
29005,0.23,5218010.0
29006,0.23,5218010.0
29007,0.23,5218010.0
29008,0.23,5218010.0
29009,0.23,5218010.0
29010,0.23,5218010.0
29011,0.23,5218010.0
29012,0.23,5218010.0
29013,0.23,5218010.0
29014,0.23,5218010.0
29015,0.23,5218010.0
29016,0.23,5218010.0
29017,0.23,5218010.0
29018,0.23,5218010.0
29019,0.23,5218010.0
29020,0.23,5218010.0
29021,0.23,5218010.0
29022,0.23,5218010.0
29023,0.23,5218010.0
29024,0.23,5218010.0
29025,0.23,5218010.0
29026,0.23,5218010.0
29027,0.23,5218010.0
29028,0.23,5218010.0
29029,0.23,5218010.0
29030,0.23,5218010.0
29031,0.23,5218010.0
29032,0.23,5218010.0
29033,0.23,5218010.0
29034,0.23,5218010.0
29035,0.23,5218010.0
29036,0.23,5218010.0
29037,0.23,5218010.0
29038,0.23,5218010.0
29039,0.23,5218010.0
29040,0.23,5218010.0
29041,0.23,5218010.0
29042,0.23,5218010.0
29043,0.23,5218010.0
29044,0.23,5218010.0
29045,0.23,5218010.0
29046,0.23,5218010.0
29047,0.23,5218010.0
29048,0.23,5218010.0
29049,0.23,5218010.0
29050,0.23,5218010.0
29051,0.23,5218010.0
29052,0.23,5218010.0
29053,0.23,5218010.0
29054,0.23,5218010.0
29055,0.23,5218010.0
29056,0.23,5218010.0
29057,0.23,5218010.0
29058,0.23,5218010.0
29059,0.23,5218010.0
29060,0.23,5218010.0
29061,0.23,5218010.0
29062,0.23,5218010.0
29063,0.23,5218010.0
29064,0.23,5218010.0
29065,0.23,5218010.0
29066,0.23,5218010.0
29067,0.23,5218010.0
29068,0.23,5218010.0
29069,0.23,5218010.0
29070,0.23,5218010.0
29071,0.23,5218010.0
29072,0.23,5218010.0
29073,0.23,5218010.0
29074,0.23,5218010.0
29075,0.23,5218010.0
29076,0.23,5218010.0
29077,0.23,5218010.0
29078,0.23,5218010.0
29079,0.23,5218010.0
29080,0.23,5218010.0
29081,0.23,5218010.0
29082,0.23,5218010.0
29083,0.23,5218010.0
29084,0.23,5218010.0
29085,0.23,5218010.0
29086,0.23,5218010.0
29087,0.23,5218010.0
29088,0.23,5218010.0
29089,0.23,5218010.0
29090,0.23,5218010.0
29091,0.23,5218010.0
29092,0.23,5218010.0
29093,0.23,5218010.0
29094,0.23,5218010.0
29095,0.23,5218010.0
29096,0.23,5218010.0
29097,0.23,5218010.0
29098,0.23,5218010.0
29099,0.23,5218010.0
29100,0.23,5218010.0
29101,0.23,5218010.0
29102,0.23,5218010.0
29103,0.23,5218010.0
29104,0.23,5218010.0
29105,0.23,5218010.0
29106,0.23,5218010.0
29107,0.23,5218010.0
29108,0.23,5218010.0
29109,0.23,5218010.0
29110,0.23,5218010.0
29111,0.23,5218010.0
29112,0.23,5218010.0
29113,0.23,5218010.0
29114,0.23,5218010.0
29115,0.23,5218010.0
29116,0.23,5218010.0
29117,0.23,5218010.0
29118,0.23,5218010.0
29119,0.23,5218010.0
29120,0.23,5218010.0
29121,0.23,5218010.0
29122,0.23,5218010.0
29123,0.23,5218010.0
29124,0.23,5218010.0
29125,0.23,5218010.0
29126,0.23,5218010.0
29127,0.23,5218010.0
29128,0.23,5218010.0
29129,0.23,5218010.0
29130,0.23,5218010.0
29131,0.23,5218010.0
29132,0.23,5218010.0
29133,0.23,5218010.0
29134,0.23,5218010.0
29135,0.23,5218010.0
29136,0.23,5218010.0
29137,0.23,5218010.0
29138,0.23,5218010.0
29139,0.23,5218010.0
29140,0.23,5218010.0
29141,0.23,5218010.0
29142,0.23,5218010.0
29143,0.23,5218010.0
29144,0.23,5218010.0
29145,0.23,5218010.0
29146,0.23,5218010.0
29147,0.23,5218010.0
29148,0.23,5218010.0
29149,0.23,5218010.0
29150,0.23,5218010.0
29151,0.23,5218010.0
29152,0.23,5218010.0
29153,0.23,5218010.0
29154,0.23,5218010.0
29155,0.23,5218010.0
29156,0.23,5218010.0
29157,0.23,5218010.0
29158,0.23,5218010.0
29159,0.23,5218010.0
29160,0.23,5218010.0
29161,0.23,5218010.0
29162,0.23,5218010.0
29163,0.23,5218010.0
29164,0.23,5218010.0
29165,0.23,5218010.0
29166,0.23,5218010.0
29167,0.23,5218010.0
29168,0.23,5218010.0
29169,0.23,5218010.0
29170,0.23,5218010.0
29171,0.23,5218010.0
29172,0.23,5218010.0
29173,0.23,5218010.0
29174,0.23,5218010.0
29175,0.23,5218010.0
29176,0.23,5218010.0
29177,0.23,5218010.0
29178,0.23,5218010.0
29179,0.23,5218010.0
29180,0.23,5218010.0
29181,0.23,5218010.0
29182,0.23,5218010.0
29183,0.23,5218010.0
29184,0.23,5218010.0
29185,0.23,5218010.0
29186,0.23,5218010.0
29187,0.23,5218010.0
29188,0.23,5218010.0
29189,0.23,5218010.0
29190,0.23,5218010.0
29191,0.23,5218010.0
29192,0.23,5218010.0
29193,0.23,5218010.0
29194,0.23,5218010.0
29195,0.23,5218010.0
29196,0.23,5218010.0
29197,0.23,5218010.0
29198,0.23,5218010.0
29199,0.23,5218010.0
29200,0.23,5218010.0
29201,0.23,5218010.0
29202,0.23,5218010.0
29203,0.23,5218010.0
29204,0.23,5218010.0
29205,0.23,5218010.0
29206,0.23,5218010.0
29207,0.23,5218010.0
29208,0.23,5218010.0
29209,0.23,5218010.0
29210,0.23,5218010.0
29211,0.23,5218010.0
29212,0.23,5218010.0
29213,0.23,5218010.0
29214,0.23,5218010.0
29215,0.23,5218010.0
29216,0.23,5218010.0
29217,0.23,5218010.0
29218,0.23,5218010.0
29219,0.23,5218010.0
29220,0.23,5218010.0
29221,0.23,5218010.0
29222,0.23,5218010.0
29223,0.23,5218010.0
29224,0.23,5218010.0
29225,0.23,5218010.0
29226,0.23,5218010.0
29227,0.23,5218010.0
